Recipe ID,Recipe Name,Tag Group,Total Recommendations,Matches,Precision,Best Match Score
54655,coleslaw  blue cheese style,equipment_tags,25,0,0.0,0.0
54655,coleslaw  blue cheese style,Health_tags,25,0,0.0,0.0
54655,coleslaw  blue cheese style,specific_ingredients_tags,25,1,0.04,1.0
181110,broccoli cornbread,time_tags,25,0,0.0,0.0
181110,broccoli cornbread,course_tags,25,0,0.0,0.0
181110,broccoli cornbread,cuisine_tags,25,1,0.04,1.0
181110,broccoli cornbread,dietary_tags,25,0,0.0,0.0
181110,broccoli cornbread,ingredient_tags,25,0,0.0,0.0
181110,broccoli cornbread,taste_mood_tags,25,1,0.04,1.0
181110,broccoli cornbread,occasion_tags,25,0,0.0,0.0
181110,broccoli cornbread,technique_tags,25,0,0.0,0.0
181110,broccoli cornbread,equipment_tags,25,1,0.04,1.0
181110,broccoli cornbread,Health_tags,25,0,0.0,0.0
181110,broccoli cornbread,specific_ingredients_tags,25,0,0.0,0.0
250840,creamy peanut butter whip,time_tags,25,4,0.16,1.0
250840,creamy peanut butter whip,course_tags,25,3,0.12,0.9999999999999997
250840,creamy peanut butter whip,cuisine_tags,25,2,0.08,1.0
250840,creamy peanut butter whip,dietary_tags,25,3,0.12,0.9999999999999997
250840,creamy peanut butter whip,ingredient_tags,25,1,0.04,0.9999999999999998
250840,creamy peanut butter whip,taste_mood_tags,25,2,0.08,0.9999999999999998
250840,creamy peanut butter whip,occasion_tags,25,2,0.08,0.9999999999999998
250840,creamy peanut butter whip,technique_tags,25,2,0.08,1.0
250840,creamy peanut butter whip,equipment_tags,25,1,0.04,1.0
250840,creamy peanut butter whip,Health_tags,25,1,0.04,0.9999999999999998
250840,creamy peanut butter whip,specific_ingredients_tags,25,2,0.08,0.9999999999999998
403197,sweet and sassy turkey sliders,time_tags,25,1,0.04,1.0
403197,sweet and sassy turkey sliders,course_tags,25,1,0.04,1.0
403197,sweet and sassy turkey sliders,cuisine_tags,25,0,0.0,0.0
403197,sweet and sassy turkey sliders,dietary_tags,25,1,0.04,1.0
403197,sweet and sassy turkey sliders,ingredient_tags,25,1,0.04,1.0
403197,sweet and sassy turkey sliders,taste_mood_tags,25,4,0.16,1.0
403197,sweet and sassy turkey sliders,occasion_tags,25,1,0.04,1.0
403197,sweet and sassy turkey sliders,technique_tags,25,0,0.0,0.0
403197,sweet and sassy turkey sliders,equipment_tags,25,0,0.0,0.0
403197,sweet and sassy turkey sliders,Health_tags,25,0,0.0,0.0
403197,sweet and sassy turkey sliders,specific_ingredients_tags,25,0,0.0,0.0
359810,fat free french bread  gluten free,time_tags,25,0,0.0,0.0
359810,fat free french bread  gluten free,course_tags,25,0,0.0,0.0
359810,fat free french bread  gluten free,cuisine_tags,25,1,0.04,1.0
359810,fat free french bread  gluten free,dietary_tags,25,2,0.08,1.0
359810,fat free french bread  gluten free,ingredient_tags,25,0,0.0,0.0
359810,fat free french bread  gluten free,taste_mood_tags,25,0,0.0,0.0
359810,fat free french bread  gluten free,occasion_tags,25,1,0.04,0.9999999999999998
359810,fat free french bread  gluten free,technique_tags,25,1,0.04,1.0
359810,fat free french bread  gluten free,equipment_tags,25,1,0.04,1.0
359810,fat free french bread  gluten free,Health_tags,25,1,0.04,0.9999999999999998
359810,fat free french bread  gluten free,specific_ingredients_tags,25,0,0.0,0.0
50661,chuckwagon carrots,time_tags,25,0,0.0,0.0
50661,chuckwagon carrots,course_tags,25,1,0.04,1.0
50661,chuckwagon carrots,cuisine_tags,25,3,0.12,1.0
50661,chuckwagon carrots,dietary_tags,25,0,0.0,0.0
50661,chuckwagon carrots,ingredient_tags,25,3,0.12,1.0
50661,chuckwagon carrots,taste_mood_tags,25,1,0.04,1.0
50661,chuckwagon carrots,occasion_tags,25,2,0.08,1.0
50661,chuckwagon carrots,technique_tags,25,1,0.04,1.0
50661,chuckwagon carrots,equipment_tags,25,1,0.04,1.0
50661,chuckwagon carrots,Health_tags,25,2,0.08,0.9999999999999997
50661,chuckwagon carrots,specific_ingredients_tags,25,3,0.12,1.0
28606,molasses hermits,time_tags,25,0,0.0,0.0
28606,molasses hermits,course_tags,25,0,0.0,0.0
28606,molasses hermits,cuisine_tags,25,0,0.0,0.0
28606,molasses hermits,dietary_tags,25,1,0.04,1.0
28606,molasses hermits,ingredient_tags,25,0,0.0,0.0
28606,molasses hermits,taste_mood_tags,25,0,0.0,0.0
28606,molasses hermits,occasion_tags,25,0,0.0,0.0
28606,molasses hermits,technique_tags,25,0,0.0,0.0
28606,molasses hermits,equipment_tags,25,0,0.0,0.0
28606,molasses hermits,Health_tags,25,0,0.0,0.0
28606,molasses hermits,specific_ingredients_tags,25,0,0.0,0.0
202589,iced coffee with ice coffee cubes,time_tags,25,0,0.0,0.0
202589,iced coffee with ice coffee cubes,course_tags,25,2,0.08,1.0
202589,iced coffee with ice coffee cubes,cuisine_tags,25,3,0.12,1.0
202589,iced coffee with ice coffee cubes,dietary_tags,25,6,0.24,0.9999999999999997
202589,iced coffee with ice coffee cubes,ingredient_tags,25,2,0.08,1.0
202589,iced coffee with ice coffee cubes,taste_mood_tags,25,4,0.16,0.9999999999999998
202589,iced coffee with ice coffee cubes,occasion_tags,25,2,0.08,0.9999999999999998
202589,iced coffee with ice coffee cubes,technique_tags,25,1,0.04,1.0
202589,iced coffee with ice coffee cubes,equipment_tags,25,1,0.04,1.0
202589,iced coffee with ice coffee cubes,Health_tags,25,2,0.08,1.0
202589,iced coffee with ice coffee cubes,specific_ingredients_tags,25,0,0.0,0.0
296468,pumpkin streusel cheesecake bars  cookie mix,time_tags,25,0,0.0,0.0
296468,pumpkin streusel cheesecake bars  cookie mix,course_tags,25,1,0.04,1.0
296468,pumpkin streusel cheesecake bars  cookie mix,cuisine_tags,25,0,0.0,0.0
296468,pumpkin streusel cheesecake bars  cookie mix,dietary_tags,25,0,0.0,0.0
296468,pumpkin streusel cheesecake bars  cookie mix,ingredient_tags,25,0,0.0,0.0
296468,pumpkin streusel cheesecake bars  cookie mix,taste_mood_tags,25,0,0.0,0.0
296468,pumpkin streusel cheesecake bars  cookie mix,occasion_tags,25,1,0.04,1.0
296468,pumpkin streusel cheesecake bars  cookie mix,technique_tags,25,0,0.0,0.0
296468,pumpkin streusel cheesecake bars  cookie mix,equipment_tags,25,0,0.0,0.0
296468,pumpkin streusel cheesecake bars  cookie mix,Health_tags,25,1,0.04,0.9999999999999997
296468,pumpkin streusel cheesecake bars  cookie mix,specific_ingredients_tags,25,0,0.0,0.0
353997,pina colada pilaf,time_tags,25,4,0.16,1.0
353997,pina colada pilaf,course_tags,25,6,0.24,1.0
353997,pina colada pilaf,cuisine_tags,25,0,0.0,0.0
353997,pina colada pilaf,dietary_tags,25,3,0.12,1.0
353997,pina colada pilaf,ingredient_tags,25,2,0.08,1.0
353997,pina colada pilaf,taste_mood_tags,25,2,0.08,1.0
353997,pina colada pilaf,occasion_tags,25,1,0.04,1.0
353997,pina colada pilaf,technique_tags,25,1,0.04,1.0
353997,pina colada pilaf,equipment_tags,25,1,0.04,1.0
353997,pina colada pilaf,Health_tags,25,2,0.08,1.0
353997,pina colada pilaf,specific_ingredients_tags,25,0,0.0,0.0
244028,buca di beppo penne cardinale,time_tags,25,0,0.0,0.0
244028,buca di beppo penne cardinale,course_tags,25,0,0.0,0.0
244028,buca di beppo penne cardinale,cuisine_tags,25,0,0.0,0.0
244028,buca di beppo penne cardinale,dietary_tags,25,0,0.0,0.0
244028,buca di beppo penne cardinale,ingredient_tags,25,0,0.0,0.0
244028,buca di beppo penne cardinale,taste_mood_tags,25,0,0.0,0.0
244028,buca di beppo penne cardinale,occasion_tags,25,0,0.0,0.0
244028,buca di beppo penne cardinale,technique_tags,25,0,0.0,0.0
244028,buca di beppo penne cardinale,equipment_tags,25,1,0.04,1.0
244028,buca di beppo penne cardinale,Health_tags,25,0,0.0,0.0
244028,buca di beppo penne cardinale,specific_ingredients_tags,25,0,0.0,0.0
228049,cinnamon sugar muffins,time_tags,25,0,0.0,0.0
228049,cinnamon sugar muffins,course_tags,25,1,0.04,1.0
228049,cinnamon sugar muffins,cuisine_tags,25,0,0.0,0.0
228049,cinnamon sugar muffins,dietary_tags,25,0,0.0,0.0
228049,cinnamon sugar muffins,ingredient_tags,25,0,0.0,0.0
228049,cinnamon sugar muffins,taste_mood_tags,25,0,0.0,0.0
228049,cinnamon sugar muffins,occasion_tags,25,0,0.0,0.0
228049,cinnamon sugar muffins,technique_tags,25,0,0.0,0.0
228049,cinnamon sugar muffins,equipment_tags,25,0,0.0,0.0
228049,cinnamon sugar muffins,Health_tags,25,0,0.0,0.0
228049,cinnamon sugar muffins,specific_ingredients_tags,25,0,0.0,0.0
391804,peanut butter oatmeal cookies,time_tags,25,0,0.0,0.0
391804,peanut butter oatmeal cookies,course_tags,25,0,0.0,0.0
391804,peanut butter oatmeal cookies,cuisine_tags,25,0,0.0,0.0
391804,peanut butter oatmeal cookies,dietary_tags,25,0,0.0,0.0
391804,peanut butter oatmeal cookies,ingredient_tags,25,0,0.0,0.0
391804,peanut butter oatmeal cookies,taste_mood_tags,25,0,0.0,0.0
391804,peanut butter oatmeal cookies,occasion_tags,25,0,0.0,0.0
391804,peanut butter oatmeal cookies,technique_tags,25,0,0.0,0.0
391804,peanut butter oatmeal cookies,equipment_tags,25,0,0.0,0.0
391804,peanut butter oatmeal cookies,Health_tags,25,0,0.0,0.0
391804,peanut butter oatmeal cookies,specific_ingredients_tags,25,0,0.0,0.0
193518,cinnamon carrot pie,time_tags,25,0,0.0,0.0
193518,cinnamon carrot pie,course_tags,25,0,0.0,0.0
193518,cinnamon carrot pie,cuisine_tags,25,0,0.0,0.0
193518,cinnamon carrot pie,dietary_tags,25,0,0.0,0.0
193518,cinnamon carrot pie,ingredient_tags,25,0,0.0,0.0
193518,cinnamon carrot pie,taste_mood_tags,25,0,0.0,0.0
193518,cinnamon carrot pie,occasion_tags,25,0,0.0,0.0
193518,cinnamon carrot pie,technique_tags,25,0,0.0,0.0
193518,cinnamon carrot pie,equipment_tags,25,0,0.0,0.0
193518,cinnamon carrot pie,Health_tags,25,0,0.0,0.0
193518,cinnamon carrot pie,specific_ingredients_tags,25,0,0.0,0.0
226011,healthy sourdough whole grain waffles and pancakes,time_tags,25,4,0.16,1.0
226011,healthy sourdough whole grain waffles and pancakes,course_tags,25,1,0.04,1.0
226011,healthy sourdough whole grain waffles and pancakes,cuisine_tags,25,3,0.12,1.0
226011,healthy sourdough whole grain waffles and pancakes,dietary_tags,25,0,0.0,0.0
226011,healthy sourdough whole grain waffles and pancakes,ingredient_tags,25,2,0.08,1.0
226011,healthy sourdough whole grain waffles and pancakes,taste_mood_tags,25,1,0.04,1.0
226011,healthy sourdough whole grain waffles and pancakes,occasion_tags,25,3,0.12,1.0
226011,healthy sourdough whole grain waffles and pancakes,technique_tags,25,2,0.08,1.0
226011,healthy sourdough whole grain waffles and pancakes,equipment_tags,25,1,0.04,1.0
226011,healthy sourdough whole grain waffles and pancakes,Health_tags,25,1,0.04,1.0
226011,healthy sourdough whole grain waffles and pancakes,specific_ingredients_tags,25,2,0.08,1.0
37640,german dill noodle salad,time_tags,25,1,0.04,1.0
37640,german dill noodle salad,course_tags,25,2,0.08,1.0
37640,german dill noodle salad,cuisine_tags,25,1,0.04,1.0
37640,german dill noodle salad,dietary_tags,25,0,0.0,0.0
37640,german dill noodle salad,ingredient_tags,25,0,0.0,0.0
37640,german dill noodle salad,taste_mood_tags,25,0,0.0,0.0
37640,german dill noodle salad,occasion_tags,25,0,0.0,0.0
37640,german dill noodle salad,technique_tags,25,0,0.0,0.0
37640,german dill noodle salad,equipment_tags,25,0,0.0,0.0
37640,german dill noodle salad,Health_tags,25,3,0.12,0.9999999999999997
37640,german dill noodle salad,specific_ingredients_tags,25,1,0.04,1.0
73814,light  n crispy waffles  including variations,time_tags,25,1,0.04,1.0
73814,light  n crispy waffles  including variations,course_tags,25,0,0.0,0.0
73814,light  n crispy waffles  including variations,cuisine_tags,25,0,0.0,0.0
73814,light  n crispy waffles  including variations,dietary_tags,25,1,0.04,1.0
73814,light  n crispy waffles  including variations,ingredient_tags,25,0,0.0,0.0
73814,light  n crispy waffles  including variations,taste_mood_tags,25,0,0.0,0.0
73814,light  n crispy waffles  including variations,occasion_tags,25,0,0.0,0.0
73814,light  n crispy waffles  including variations,technique_tags,25,0,0.0,0.0
73814,light  n crispy waffles  including variations,equipment_tags,25,0,0.0,0.0
73814,light  n crispy waffles  including variations,Health_tags,25,1,0.04,1.0
73814,light  n crispy waffles  including variations,specific_ingredients_tags,25,1,0.04,1.0
141152,ooey gooey peanut butter chocolate brownies,time_tags,25,0,0.0,0.0
141152,ooey gooey peanut butter chocolate brownies,course_tags,25,0,0.0,0.0
141152,ooey gooey peanut butter chocolate brownies,cuisine_tags,25,1,0.04,1.0
141152,ooey gooey peanut butter chocolate brownies,dietary_tags,25,0,0.0,0.0
141152,ooey gooey peanut butter chocolate brownies,ingredient_tags,25,0,0.0,0.0
141152,ooey gooey peanut butter chocolate brownies,taste_mood_tags,25,0,0.0,0.0
141152,ooey gooey peanut butter chocolate brownies,occasion_tags,25,0,0.0,0.0
141152,ooey gooey peanut butter chocolate brownies,technique_tags,25,0,0.0,0.0
141152,ooey gooey peanut butter chocolate brownies,equipment_tags,25,0,0.0,0.0
141152,ooey gooey peanut butter chocolate brownies,Health_tags,25,1,0.04,0.9999999999999998
141152,ooey gooey peanut butter chocolate brownies,specific_ingredients_tags,25,0,0.0,0.0
240383,greek tostadas,time_tags,25,2,0.08,1.0
240383,greek tostadas,course_tags,25,4,0.16,1.0
240383,greek tostadas,cuisine_tags,25,1,0.04,1.0
240383,greek tostadas,dietary_tags,25,1,0.04,1.0
240383,greek tostadas,ingredient_tags,25,1,0.04,1.0
240383,greek tostadas,taste_mood_tags,25,2,0.08,1.0
240383,greek tostadas,occasion_tags,25,2,0.08,1.0
240383,greek tostadas,technique_tags,25,1,0.04,1.0
240383,greek tostadas,equipment_tags,25,1,0.04,1.0
240383,greek tostadas,Health_tags,25,2,0.08,1.0
240383,greek tostadas,specific_ingredients_tags,25,0,0.0,0.0
172062,frightening fingers,time_tags,25,0,0.0,0.0
172062,frightening fingers,course_tags,25,0,0.0,0.0
172062,frightening fingers,cuisine_tags,25,0,0.0,0.0
172062,frightening fingers,dietary_tags,25,0,0.0,0.0
172062,frightening fingers,ingredient_tags,25,0,0.0,0.0
172062,frightening fingers,taste_mood_tags,25,0,0.0,0.0
172062,frightening fingers,occasion_tags,25,1,0.04,1.0
172062,frightening fingers,technique_tags,25,0,0.0,0.0
172062,frightening fingers,equipment_tags,25,0,0.0,0.0
172062,frightening fingers,Health_tags,25,0,0.0,0.0
172062,frightening fingers,specific_ingredients_tags,25,0,0.0,0.0
111375,alfajores,time_tags,25,0,0.0,0.0
111375,alfajores,course_tags,25,0,0.0,0.0
111375,alfajores,cuisine_tags,25,0,0.0,0.0
111375,alfajores,dietary_tags,25,0,0.0,0.0
111375,alfajores,ingredient_tags,25,0,0.0,0.0
111375,alfajores,taste_mood_tags,25,0,0.0,0.0
111375,alfajores,occasion_tags,25,0,0.0,0.0
111375,alfajores,technique_tags,25,0,0.0,0.0
111375,alfajores,equipment_tags,25,0,0.0,0.0
111375,alfajores,Health_tags,25,0,0.0,0.0
111375,alfajores,specific_ingredients_tags,25,0,0.0,0.0
90705,chocolate chip bran muffins,time_tags,25,2,0.08,1.0
90705,chocolate chip bran muffins,course_tags,25,1,0.04,1.0
90705,chocolate chip bran muffins,cuisine_tags,25,0,0.0,0.0
90705,chocolate chip bran muffins,dietary_tags,25,1,0.04,1.0
90705,chocolate chip bran muffins,ingredient_tags,25,0,0.0,0.0
90705,chocolate chip bran muffins,taste_mood_tags,25,0,0.0,0.0
90705,chocolate chip bran muffins,occasion_tags,25,1,0.04,1.0
90705,chocolate chip bran muffins,technique_tags,25,1,0.04,1.0
90705,chocolate chip bran muffins,equipment_tags,25,1,0.04,1.0
90705,chocolate chip bran muffins,Health_tags,25,1,0.04,0.9999999999999998
90705,chocolate chip bran muffins,specific_ingredients_tags,25,2,0.08,1.0
16887,do at home onion rings,time_tags,25,2,0.08,1.0
16887,do at home onion rings,course_tags,25,1,0.04,1.0
16887,do at home onion rings,cuisine_tags,25,4,0.16,1.0
16887,do at home onion rings,dietary_tags,25,2,0.08,1.0
16887,do at home onion rings,ingredient_tags,25,1,0.04,1.0
16887,do at home onion rings,taste_mood_tags,25,6,0.24,1.0
16887,do at home onion rings,occasion_tags,25,3,0.12,1.0
16887,do at home onion rings,technique_tags,25,5,0.2,1.0
16887,do at home onion rings,equipment_tags,25,6,0.24,1.0
16887,do at home onion rings,Health_tags,25,1,0.04,1.0
16887,do at home onion rings,specific_ingredients_tags,25,3,0.12,1.0
22219,cod chowder for two,time_tags,25,0,0.0,0.0
22219,cod chowder for two,course_tags,25,0,0.0,0.0
22219,cod chowder for two,cuisine_tags,25,1,0.04,1.0
22219,cod chowder for two,dietary_tags,25,1,0.04,1.0
22219,cod chowder for two,ingredient_tags,25,1,0.04,0.9999999999999998
22219,cod chowder for two,taste_mood_tags,25,0,0.0,0.0
22219,cod chowder for two,occasion_tags,25,0,0.0,0.0
22219,cod chowder for two,technique_tags,25,1,0.04,1.0
22219,cod chowder for two,equipment_tags,25,0,0.0,0.0
22219,cod chowder for two,Health_tags,25,0,0.0,0.0
22219,cod chowder for two,specific_ingredients_tags,25,0,0.0,0.0
230429,sangria barcelona,time_tags,25,0,0.0,0.0
230429,sangria barcelona,course_tags,25,2,0.08,1.0
230429,sangria barcelona,cuisine_tags,25,1,0.04,1.0
230429,sangria barcelona,dietary_tags,25,0,0.0,0.0
230429,sangria barcelona,ingredient_tags,25,0,0.0,0.0
230429,sangria barcelona,taste_mood_tags,25,0,0.0,0.0
230429,sangria barcelona,occasion_tags,25,0,0.0,0.0
230429,sangria barcelona,technique_tags,25,0,0.0,0.0
230429,sangria barcelona,equipment_tags,25,0,0.0,0.0
230429,sangria barcelona,Health_tags,25,1,0.04,1.0
230429,sangria barcelona,specific_ingredients_tags,25,0,0.0,0.0
230867,triple dipped pretzels,time_tags,25,1,0.04,1.0
230867,triple dipped pretzels,course_tags,25,0,0.0,0.0
230867,triple dipped pretzels,cuisine_tags,25,0,0.0,0.0
230867,triple dipped pretzels,dietary_tags,25,0,0.0,0.0
230867,triple dipped pretzels,ingredient_tags,25,1,0.04,1.0
230867,triple dipped pretzels,taste_mood_tags,25,0,0.0,0.0
230867,triple dipped pretzels,occasion_tags,25,0,0.0,0.0
230867,triple dipped pretzels,technique_tags,25,0,0.0,0.0
230867,triple dipped pretzels,equipment_tags,25,0,0.0,0.0
230867,triple dipped pretzels,Health_tags,25,0,0.0,0.0
230867,triple dipped pretzels,specific_ingredients_tags,25,0,0.0,0.0
130928,tanzanian green tomato chutney,time_tags,25,0,0.0,0.0
130928,tanzanian green tomato chutney,course_tags,25,0,0.0,0.0
130928,tanzanian green tomato chutney,cuisine_tags,25,0,0.0,0.0
130928,tanzanian green tomato chutney,dietary_tags,25,0,0.0,0.0
130928,tanzanian green tomato chutney,ingredient_tags,25,0,0.0,0.0
130928,tanzanian green tomato chutney,taste_mood_tags,25,0,0.0,0.0
